sample_date_utc,year_month,year,month,taxon_name,taxon_group,taxon_per_m3,plankton_type
2016-08-17T00:12:29Z,2016/8,2016,8,Amphipod j,NON-COPEPOD,0.6667,zooplankton
2016-08-17T00:12:29Z,2016/8,2016,8,Candacia spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Acartia pacifica f,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Acartia pacifica m,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,2.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Calanoid j,COPEPOD,4,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Canthocalanus pauper CV,COPEPOD,4,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Canthocalanus pauper m,COPEPOD,2,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Corycaeidae,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Corycaeidae f,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Corycaeidae m,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Ditrichocorycaeus asiaticus m,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Ditrichocorycaeus spp. m,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Euchaeta concinna f,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Macrosetella gracilis m,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Microsetella spp.,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,6,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Oithona spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Oncaea spp.,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Oncaea venusta typica f,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,14.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Paracalanus aculeatus m,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Paracalanus spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Subeucalanus crassus f,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Subeucalanus spp. j,COPEPOD,2,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Temora turbinata j,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Undinula vulgaris CV,COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Amphipod j,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Anomuran zoea,NON-COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Barnacle nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Bivalve,NON-COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Brachyuran megalopa,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Brachyuran zoea,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Bryozoan (Cyphonaute larvae),NON-COPEPOD,2,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Caridea zoea,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,2,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Doliolum spp.,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Egg,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Euconchoecia aculeata,NON-COPEPOD,1.3333,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Facetotecta nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Fish j,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Fish scales,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Lucifer spp.,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,12,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Rhabdonella amor,NON-COPEPOD,0.6667,zooplankton
2016-08-17T01:42:53Z,2016/8,2016,8,Siphonophore,NON-COPEPOD,1.3333,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,6,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Paracalanus indicus f,COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Temora turbinata m,COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,4,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,3.3333,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Calanoid j,COPEPOD,8.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Acartia pacifica f,COPEPOD,2,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,1.3333,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,2,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Onychocorycaeus agilis f,COPEPOD,1.3333,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Oithona spp. j,COPEPOD,2.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Bryozoan (Cyphonaute larvae),NON-COPEPOD,2.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Penilia avirostris,NON-COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Corycaeidae,COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Corycaeus speciosus f,COPEPOD,0.6667,zooplankton
2016-08-17T03:13:17Z,2016/8,2016,8,Oithona atlantica f,COPEPOD,3.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Acartia pacifica f,COPEPOD,1.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Calanoid j,COPEPOD,5.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Nauplii copepod,COPEPOD,4.6667,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Oithona atlantica f,COPEPOD,2.6667,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,2.6667,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,1.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Podon spp.,NON-COPEPOD,1.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,8,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,2,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Barnacle cyprid,NON-COPEPOD,0.6667,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Paracalanus indicus f,COPEPOD,1.3333,zooplankton
2016-08-17T04:43:40Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Nauplii copepod,COPEPOD,1.3333,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Candacia spp. m,COPEPOD,0.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Calanoid j,COPEPOD,4.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Oithona spp. j,COPEPOD,0.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,1.3333,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Barnacle nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,2.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,6.6667,zooplankton
2016-08-17T06:14:04Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Calanoid j,COPEPOD,7.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Centropages furcatus j,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Centropages furcatus m,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,5.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Clausocalanus furcatus f,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Corycaeidae,COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Corycaeus speciosus m,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Ditrichocorycaeus asiaticus m,COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Ditrichocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Ditrichocorycaeus spp. m,COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,4,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Labidocera spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Nauplii calanoid,COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,23.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,26,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Echinoderm larvae,NON-COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Centropages furcatus f,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Canthocalanus pauper m,COPEPOD,8.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Canthocalanus pauper f,COPEPOD,4,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Canthocalanus pauper CV,COPEPOD,4,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Candacia spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Candacia discaudata m,COPEPOD,6,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Codonellopsis spp.,NON-COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,12,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Barnacle nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Anomuran zoea,NON-COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Temora turbinata m,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Temora turbinata j,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Subeucalanus subcrassus f,COPEPOD,0.6667,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Subeucalanus spp. j,COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,2,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Oithona spp. j,COPEPOD,4,zooplankton
2016-08-17T07:44:28Z,2016/8,2016,8,Oithona spp.,COPEPOD,1.3333,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Clausocalanus spp.,COPEPOD,1.3333,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,2,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Canthocalanus pauper m,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oncaea venusta venella no hump f,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Calanoid j,COPEPOD,4.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Acartia pacifica m,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Subeucalanus pileatus f,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Temora turbinata,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Undinula vulgaris m,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,6,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oncaea spp. m 0.4<>0.7mm,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oithona spp. j,COPEPOD,3.3333,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,22.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,12,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Oithona Grp3 (pointy head) f,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,4.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,2.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Ditrichocorycaeus dahli f,COPEPOD,0.6667,zooplankton
2016-08-17T09:14:51Z,2016/8,2016,8,Corycaeidae m,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Candacia discaudata m,COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Oithona spp. j,COPEPOD,2,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Undinula vulgaris m,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,15.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Doliolum spp.,NON-COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Euconchoecia aculeata,NON-COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,5.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Stomatopod,NON-COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Pterotracheoidea - atlantid,NON-COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Calanopia aurivilli f,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Calanoid j,COPEPOD,3.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Ditrichocorycaeus spp. m,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Ditrichocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Corycaeidae,COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Clausocalanus spp.,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,2,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,2.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Oithona Grp3 (pointy head) f,COPEPOD,0.6667,zooplankton
2016-08-17T10:45:15Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,7.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Clausocalanus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,4,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Nauplii calanoid,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Rhabdonella spiralis,NON-COPEPOD,2,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,6.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Fish larvae,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Facetotecta nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Eutintinnus spp.,NON-COPEPOD,2,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Euconchoecia aculeata,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,9.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Caridea zoea,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Brachyuran zoea,NON-COPEPOD,1.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Brachyuran megalopa,NON-COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Bivalve,NON-COPEPOD,1.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Barnacle nauplii,NON-COPEPOD,1.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Temora turbinata m,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Subeucalanus pileatus f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Oithona spp. j,COPEPOD,2.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Oithona spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,8.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Nauplii poecilostomatoida / cyclopoid,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Candacia discaudata f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Candacia discaudata m,COPEPOD,2,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Candacia spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Acartia negligens f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Calanoid j,COPEPOD,6.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Canthocalanus pauper f,COPEPOD,3.3333,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Canthocalanus pauper m,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,2.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Euchaeta spp.,COPEPOD,2,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Euchaeta concinna m,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Eucalanidae,COPEPOD,2.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Ditrichocorycaeus lubbocki f,COPEPOD,0.6667,zooplankton
2016-08-17T12:15:39Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,4.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Euchaeta concinna m,COPEPOD,2,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Undinula vulgaris f,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Undinula vulgaris,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Ditrichocorycaeus spp. m,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Ditrichocorycaeus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Ditrichocorycaeus spp.,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Ditrichocorycaeus asiaticus m,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Corycaeidae,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Copepod damaged / unidentified,COPEPOD,2,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Clausocalanus spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Clausocalanus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Clausocalanus furcatus f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Clausocalanus arcuicornis f,COPEPOD,11.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Centropages furcatus m,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Canthocalanus pauper m,COPEPOD,6.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Canthocalanus pauper f,COPEPOD,3.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Canthocalanus pauper CV,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Canthocalanus pauper,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Candacia spp. j,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Candacia spp.,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Candacia discaudata m,COPEPOD,4.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Candacia discaudata f,COPEPOD,3.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Calanoid j,COPEPOD,8,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Acrocalanus spp. f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Euchaeta spp.,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Euchaeta spp. j,COPEPOD,10.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Euterpina acutifrons f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Oithona Grp3 (pointy head) f,COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Oithona plumifera f,COPEPOD,9.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Oithona spp. j,COPEPOD,4.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Subeucalanus pileatus f,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Subeucalanus spp. j,COPEPOD,3.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Temora turbinata m,COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Euchaeta concinna f,COPEPOD,2.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Stomatopod,NON-COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Prosobranch,NON-COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Oikopleuridae,NON-COPEPOD,10.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Isopod,NON-COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Echinoderm larvae,NON-COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Decapod larvae,NON-COPEPOD,11.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Codonellopsis spp.,NON-COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Chaetognatha,NON-COPEPOD,4.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Bivalve,NON-COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Barnacle nauplii,NON-COPEPOD,0.6667,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Anomuran zoea,NON-COPEPOD,1.3333,zooplankton
2016-08-17T13:46:03Z,2016/8,2016,8,Amphipod j,NON-COPEPOD,0.6667,zooplankton
